,p,m,p_type,m_type,p_start,p_area,p_axis,p_eccentricity,m_start,m_area,m_axis,m_eccentricity,neighbor_m,neighbor_p,p_angle,m_angle,p_angle_index,m_angle_index,center_dist,nearest_dist,flag,time_measure,time_0,ref,image,resolution,bin
3,19,9,1,2,-88,509.0,27.676618708431704,0.5091570369261408,-112,554.0,34.31316952765363,0.7958606622997914,2,2,0.6039343364447696,1.3489617661340645,54,16,23.957574030950827,2.0075995497831083,True,24,112,9,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
4,20,9,1,2,-88,424.0,25.223039158427806,0.5171448880680825,-112,554.0,34.31316952765363,0.7958606622997914,2,1,0.9942653071015952,0.5497811991487285,50,23,39.14289629974867,13.448829711375037,False,24,112,9,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
0,13,6,1,2,-106,350.0,21.719046351957356,0.3120542310428136,-115,502.0,31.78959575833792,0.7692830820992922,2,2,1.448589347530901,0.6190844142769544,44,7,25.318152645553333,2.463865037899367,False,9,115,13,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004005.tif,0.1944,3.0
0,18,6,1,2,-63,371.0,23.244528862395317,0.47755809391806786,-76,499.0,31.154855969472244,0.7507368221401991,7,2,0.10642412660434045,1.1152711491243155,1,18,22.22341562391551,0.7168028079538437,True,13,76,18,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004006.tif,0.1944,3.0
1,18,9,1,2,-63,371.0,23.244528862395317,0.47755809391806786,-76,562.0,35.21816442711466,0.8063772427105538,4,1,0.5488063963032301,0.6745269672933968,54,7,29.481273299298838,2.4037334884059276,False,13,76,18,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004006.tif,0.1944,3.0
2,18,16,1,2,-63,371.0,23.244528862395317,0.47755809391806786,-64,471.0,29.06911224264282,0.7019477502110574,3,2,1.0559083167356322,0.40109891662460884,10,34,44.620948617768114,19.647195061281042,False,13,76,18,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004006.tif,0.1944,3.0
3,17,6,1,2,-63,352.0,21.884262078515146,0.34060701527239945,-76,499.0,31.154855969472244,0.7507368221401991,3,1,1.3745404919182818,0.6379733718981163,47,7,25.59436876305732,2.4113234130658787,False,13,76,6,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004006.tif,0.1944,3.0
4,18,6,1,2,-63,371.0,23.244528862395317,0.47755809391806786,-76,499.0,31.154855969472244,0.7507368221401991,3,1,0.10642412660434045,1.1152711491243155,1,18,22.22341562391551,0.7168028079538437,True,13,76,6,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004006.tif,0.1944,3.0
0,30,24,1,2,-1,290.0,36.49817016881753,0.9520888404236071,-87,589.0,31.223562326487798,0.6329994780538363,3,2,0.4565611277020145,0.47082322545055666,35,25,151.4650908954252,128.55707487096805,False,98,99,30,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003001.tif,0.1944,3.0
0,12,6,1,2,-87,613.0,29.95992479816444,0.48758793081740404,-87,807.0,42.165022227409686,0.8132840376928425,1,3,1.1148388021592592,0.0,19,0,56.83553297516297,23.42450254776016,False,0,87,12,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003007.tif,0.1944,3.0
