,p,m,p_type,m_type,p_start,p_area,p_axis,p_eccentricity,m_start,m_area,m_axis,m_eccentricity,neighbor_m,neighbor_p,p_angle,m_angle,p_angle_index,m_angle_index,center_dist,nearest_dist,flag,time_measure,time_0,ref,image,resolution,bin
3,17,10,1,2,-57,629.0,36.44549340377007,0.7941900077031462,-57,428.0,25.83238834777495,0.5711303572442588,3,1,0.09230033745443655,0.3499801344612199,1,33,39.10258421943302,8.219161737892593,True,0,57,10,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004005.tif,0.1944,3.0
0,6,9,1,2,-70,554.0,30.512848104707267,0.6470211961108328,-70,624.0,32.94479197912228,0.6796862991758253,2,2,0.8910897179298596,0.8495031995677924,39,9,27.79049903068886,2.82863553860892,True,0,70,6,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004008.tif,0.1944,3.0
1,6,13,1,2,-70,554.0,30.512848104707267,0.6470211961108328,-70,605.0,36.847581179582576,0.8198273761772343,4,1,1.1854091893790235,0.4065710678359302,48,25,31.29316617572931,2.0032164507294326,False,0,70,6,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004008.tif,0.1944,3.0
2,8,9,1,2,-70,353.0,26.322775312914874,0.7557793119634082,-70,624.0,32.94479197912228,0.6796862991758253,2,0,0.6812764887092011,0.3719036235755446,37,4,46.50803920129209,19.356499746459587,False,0,70,9,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004008.tif,0.1944,3.0
3,12,9,1,2,-70,756.0,40.23376776206676,0.7987986178788133,-70,624.0,32.94479197912228,0.6796862991758253,5,0,0.17191567280210926,0.7544621477701621,2,38,32.729720892279154,1.4326540403031953,False,0,70,9,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004008.tif,0.1944,3.0
0,11,16,1,2,-58,722.0,41.01896023521425,0.8282284991302333,-58,718.0,39.52034267978644,0.806568464721388,2,5,0.1546341156294888,0.1785391984266749,30,2,74.68727491526377,37.4786886289064,False,0,58,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004009.tif,0.1944,3.0
1,14,16,1,2,-58,526.0,31.744111714828303,0.7458061444259281,-58,718.0,39.52034267978644,0.806568464721388,2,3,0.29767780045900327,0.9305049566586824,33,10,30.973787264937105,3.0358499159949606,False,0,58,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004009.tif,0.1944,3.0
2,18,16,1,2,-58,679.0,35.45063656391831,0.7239171253327179,-58,718.0,39.52034267978644,0.806568464721388,1,3,0.5600324283212104,1.3808986177202813,6,43,26.449799521484273,1.351572273588514,False,0,58,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004009.tif,0.1944,3.0
3,20,16,1,2,-58,645.0,33.23618200247717,0.6672499475925174,-58,718.0,39.52034267978644,0.806568464721388,1,4,0.22523413642350443,0.5999118739201723,32,53,81.15402251401659,48.11862547180091,False,0,58,16,20220802_YAV2104xYAV2105_001_01_R3D_REF_rigid_004009.tif,0.1944,3.0
0,10,13,1,2,-80,492.0,28.863459846314072,0.6535351914753303,-80,518.0,30.827656641318647,0.7101380834781041,3,4,1.1997793819187068,0.6118503892655229,48,24,39.88424046113942,14.154626194465774,False,13,80,10,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003006.tif,0.1944,3.0
1,10,22,1,2,-80,492.0,28.863459846314072,0.6535351914753303,-67,506.0,27.520387647665483,0.5139505706381606,1,2,0.6179708599583003,0.48065459093203705,24,5,34.6799595474645,6.27152186740705,False,13,80,10,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003006.tif,0.1944,3.0
2,10,23,1,2,-80,492.0,28.863459846314072,0.6535351914753303,-67,361.0,22.198041568187836,0.3448871055313335,2,3,0.06841162607290441,1.3482016308232934,31,13,24.464763149193356,0.9254822409597495,True,13,80,10,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003006.tif,0.1944,3.0
3,10,23,1,2,-80,492.0,28.863459846314072,0.6535351914753303,-67,361.0,22.198041568187836,0.3448871055313335,3,4,0.06841162607290441,1.3482016308232934,31,13,24.464763149193356,0.9254822409597495,True,13,80,23,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003006.tif,0.1944,3.0
4,11,23,1,2,-80,498.0,28.681455790843223,0.633754145095514,-67,361.0,22.198041568187836,0.3448871055313335,2,4,1.1656229825937805,0.5575293119593705,41,6,45.94647114981697,22.50621889208496,False,13,80,23,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003006.tif,0.1944,3.0
5,14,23,1,2,-80,503.0,26.853733918879517,0.45459652293038727,-67,361.0,22.198041568187836,0.3448871055313335,4,3,1.0007894797169627,0.0,20,0,24.37295536480561,2.121487687720472,False,13,80,23,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003006.tif,0.1944,3.0
0,7,4,1,2,-137,433.0,24.12725929767423,0.2974664208398782,-137,115.0,15.785286168421122,0.7812764089220636,1,1,0.7152353909625195,0.4197890061648839,23,36,88.67181374614742,71.36579071447659,False,0,137,4,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003001.tif,0.1944,3.0
1,8,4,1,2,-137,491.0,27.409991922115452,0.5489708589053995,-137,115.0,15.785286168421122,0.7812764089220636,0,1,1.3189741435549418,0.05884128729579885,13,29,85.92105378266271,67.46757804256708,False,0,137,4,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003001.tif,0.1944,3.0
0,16,45,1,2,-120,557.0,30.331475312519604,0.6318003850925888,-63,512.0,27.293685528730965,0.4726803161436157,2,6,0.5321348448105545,0.1959658152194664,24,2,26.9548932950991,1.2496165296969324,True,57,120,16,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003002.tif,0.1944,3.0
1,11,45,1,2,-120,523.0,29.28412720526125,0.6248802519689088,-63,512.0,27.293685528730965,0.4726803161436157,4,5,0.9973146173803658,0.948826760935561,50,9,43.49805755710828,19.095096261938664,False,57,120,45,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003002.tif,0.1944,3.0
2,12,45,1,2,-120,626.0,37.04219929603494,0.8098937300673411,-63,512.0,27.293685528730965,0.4726803161436157,2,3,1.3284323855677558,1.1788609846190723,46,18,24.951414644314646,2.0113002204471155,False,57,120,45,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003002.tif,0.1944,3.0
3,16,45,1,2,-120,557.0,30.331475312519604,0.6318003850925888,-63,512.0,27.293685528730965,0.4726803161436157,1,5,0.5321348448105545,0.1959658152194664,24,2,26.9548932950991,1.2496165296969324,True,57,120,45,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003002.tif,0.1944,3.0
4,19,45,1,2,-120,567.0,30.40987889043509,0.6217258491896813,-63,512.0,27.293685528730965,0.4726803161436157,3,3,0.4487751878504067,0.8262722171527224,55,38,40.82372241409629,13.20312268942454,False,57,120,45,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003002.tif,0.1944,3.0
5,32,45,1,2,-110,591.0,32.79492921387071,0.7107513467956661,-63,512.0,27.293685528730965,0.4726803161436157,3,5,0.2303378226637509,0.06075078241461629,27,59,122.3757017553023,92.78034460850309,False,57,120,45,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003002.tif,0.1944,3.0
6,34,45,1,2,-109,490.0,27.369258686086035,0.547048431895207,-63,512.0,27.293685528730965,0.4726803161436157,2,5,1.2881781658065643,0.9857139294661499,18,50,84.15543869874138,61.17255471283663,False,57,120,45,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003002.tif,0.1944,3.0
0,14,32,1,2,-86,478.0,29.284724005615796,0.7030347437912426,-70,431.0,23.65551607840311,0.15535602330465717,1,6,0.9234663731687371,1.1824790513989638,50,19,24.17800594768371,0.7623983317158934,True,16,86,14,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003005.tif,0.1944,3.0
1,11,32,1,2,-86,648.0,32.48714149847678,0.6216461533675813,-70,431.0,23.65551607840311,0.15535602330465717,2,3,0.37540168910240546,1.1193845767818584,26,11,36.979641551293604,10.180939987440745,False,16,86,32,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003005.tif,0.1944,3.0
2,13,32,1,2,-86,649.0,32.587471077547775,0.6245124013780115,-70,431.0,23.65551607840311,0.15535602330465717,2,1,1.5362487522821002,0.5583208083211905,45,6,55.575734632715815,30.49844048563218,False,16,86,32,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003005.tif,0.1944,3.0
3,14,32,1,2,-86,478.0,29.284724005615796,0.7030347437912426,-70,431.0,23.65551607840311,0.15535602330465717,1,5,0.9234663731687371,1.1824790513989638,50,19,24.17800594768371,0.7623983317158934,True,16,86,32,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003005.tif,0.1944,3.0
4,15,32,1,2,-86,436.0,26.171693283003368,0.5822332085773678,-70,431.0,23.65551607840311,0.15535602330465717,1,3,0.8223174471438468,0.024164941670280715,8,30,24.9396853571264,2.046088859793228,False,16,86,32,20220802_YAV2104xYAV2105_001_04_R3D_REF_rigid_003005.tif,0.1944,3.0
