,p_id,p_f_type,p_start,p_area,p_axis,p_eccentricity,p_neighbor_same,p_neighbor_diff,m_id,m_f_type,m_start,m_area,m_axis,m_eccentricity,m_neighbor_same,m_neighbor_diff,p_angle,m_angle,p_angle_index,m_angle_index,center_dist,nearest_dist,flag,time_measure,time_0,ref,image,resolution,bin
0,24,1,-119,474.0,27.977546848782477,0.6236024151233616,1,4,15,2,-132,596.0,34.09569178199602,0.75619718918835,2,1,1.0763927126849877,1.1804598571544422,49,12,22.147039636997548,1.0224918672225736,False,13,132,24,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003005.tif,0.1944,3.0
1,24,1,-119,474.0,27.977546848782477,0.6236024151233616,1,4,18,2,-132,580.0,33.68966864771001,0.7570979211461418,3,1,0.6991119688487957,0.5412245990546143,37,6,40.888566472926286,12.535640199785224,False,13,132,24,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003005.tif,0.1944,3.0
2,24,1,-119,474.0,27.977546848782477,0.6236024151233616,1,4,19,2,-130,394.0,23.433706597854716,0.38044382551255584,4,1,0.25189595162407885,1.3013938957941618,32,13,23.846629887406866,0.44693238986887707,True,13,132,24,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003005.tif,0.1944,3.0
3,24,1,-119,474.0,27.977546848782477,0.6236024151233616,1,4,22,2,-121,443.0,27.22865582739629,0.6418748933139684,2,1,0.468593102003112,0.9547172820465843,25,20,57.779867552252405,32.77951815963918,False,13,132,24,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003005.tif,0.1944,3.0
4,24,1,-119,474.0,27.977546848782477,0.6236024151233616,1,4,19,2,-130,394.0,23.433706597854716,0.38044382551255584,4,1,0.25189595162407885,1.3013938957941618,32,13,23.846629887406866,0.44693238986887707,True,13,132,19,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003005.tif,0.1944,3.0
0,10,1,-80,477.0,27.558208433383594,0.5910221823562324,2,1,13,2,-80,534.0,31.13979046180028,0.7048029532668965,1,4,1.5705976424259775,0.39916577021233524,45,26,39.01681790322434,12.730202780366563,False,0,80,10,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003006.tif,0.1944,3.0
0,19,1,-88,509.0,27.676618708431704,0.5091570369261407,2,2,9,2,-112,554.0,34.31316952765363,0.7958606622997912,4,3,0.6039343364447696,1.3489617661340645,54,16,23.957574030950827,2.0075995497831083,True,24,112,19,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
1,19,1,-88,509.0,27.676618708431704,0.5091570369261407,2,2,10,2,-112,596.0,31.10568080877893,0.6186464552493786,2,2,1.2488689807553994,1.4661594005748095,42,14,41.926495679672755,16.97725644166698,False,24,112,19,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
2,14,1,-103,512.0,28.89325829397171,0.6138857360193436,2,4,9,2,-112,554.0,34.31316952765363,0.7958606622997912,4,3,0.527723000755433,0.5942435864663197,35,6,30.872104705774646,2.2098284309725047,False,24,112,9,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
3,19,1,-88,509.0,27.676618708431704,0.5091570369261407,2,2,9,2,-112,554.0,34.31316952765363,0.7958606622997912,4,3,0.6039343364447696,1.3489617661340645,54,16,23.957574030950827,2.0075995497831083,True,24,112,9,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
4,20,1,-88,424.0,25.223039158427802,0.5171448880680823,1,2,9,2,-112,554.0,34.31316952765363,0.7958606622997912,4,3,0.9942653071015952,0.5497811991487285,50,23,39.14289629974867,13.448829711375037,False,24,112,9,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
0,13,1,-106,350.0,21.719046351957356,0.3120542310428138,1,1,6,2,-115,502.0,31.789595758337924,0.7692830820992925,2,2,1.448589347530901,0.6190844142769544,44,7,25.318152645553333,2.463865037899367,False,9,115,13,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004005.tif,0.1944,3.0
