,p_id,p_f_type,p_start,p_area,p_axis,p_eccentricity,p_neighbor_same,p_neighbor_diff,m_id,m_f_type,m_start,m_area,m_axis,m_eccentricity,m_neighbor_same,m_neighbor_diff,p_angle,m_angle,p_angle_index,m_angle_index,center_dist,nearest_dist,flag,time_measure,time_0,ref,image,resolution,bin
2,19,1,-88,563.0,29.94410985660773,0.594622008138974,2,3,10,2,-112,583.0,30.844808927784218,0.6241691074650438,2,2,1.1546414238828842,1.5552422593393698,41,15,42.670508052873174,17.69059122168499,False,31,112,19,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
3,14,1,-103,467.0,27.779818870810196,0.6259284697295796,2,4,9,2,-112,582.0,35.09948085867053,0.7935585218752238,4,3,0.4665397792098349,0.6745005235270581,34,7,29.88169151666066,2.2786163175811596,False,31,112,9,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
4,19,1,-88,563.0,29.94410985660773,0.594622008138974,2,3,9,2,-112,582.0,35.09948085867053,0.7935585218752238,4,3,0.3552224345275663,1.5401602354121746,56,14,24.899588912159818,0.7071894943309588,True,31,112,9,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
5,20,1,-88,468.0,27.39468488577536,0.6015925459411106,1,2,9,2,-112,582.0,35.09948085867053,0.7935585218752238,4,3,1.4171913551095017,0.4469516072174158,46,24,42.991903496450945,16.390627232359318,False,31,112,9,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_003008.tif,0.1944,3.0
0,13,1,-106,385.0,24.646780579116022,0.579868600269937,1,4,6,2,-115,505.0,31.87177073445282,0.7691735458454205,6,2,0.2744543420354297,0.35368986443221423,3,4,36.899516798127436,10.996615560909705,False,37,115,13,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004005.tif,0.1944,3.0
1,13,1,-106,385.0,24.646780579116022,0.579868600269937,1,4,15,2,-104,425.0,24.234097454705164,0.38100461744215297,4,1,0.2744543420354297,0.80921393029661,3,8,50.29793392105487,26.246192367813784,False,37,115,13,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004005.tif,0.1944,3.0
2,13,1,-106,385.0,24.646780579116022,0.579868600269937,1,4,17,2,-103,472.0,28.135907600054136,0.6487108538891979,3,2,1.4612138960391365,1.0776713929021589,16,19,21.691430734690773,0.07212009064786573,True,37,115,13,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004005.tif,0.1944,3.0
3,13,1,-106,385.0,24.646780579116022,0.579868600269937,1,4,18,2,-103,528.0,31.823930481306697,0.7445470922876106,3,2,0.5764180999682934,0.1407759170772862,6,28,36.93835292982829,9.654327307643511,False,37,115,13,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004005.tif,0.1944,3.0
4,13,1,-109,385.0,24.646780579116022,0.579868600269937,1,4,17,2,-106,472.0,28.135907600054136,0.6487108538891979,3,2,1.4612138960391365,1.0776713929021589,16,19,21.691430734690773,0.07212009064786573,True,37,118,17,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004005.tif,0.1944,3.0
5,14,1,-109,510.0,28.072338556082048,0.5512172451025603,2,4,17,2,-106,472.0,28.135907600054136,0.6487108538891979,3,2,0.25061582512668235,0.3611917393846409,57,26,41.93931477869452,14.148344012746074,False,37,118,17,20220802_YAV2104xYAV2105_001_03_R3D_REF_rigid_004005.tif,0.1944,3.0
